,fc2.weight_0,fc2.weight_1,fc2.weight_2,fc2.weight_3,fc2.weight_4,fc2.weight_5,fc2.weight_6,fc2.weight_7,fc2.weight_8,fc2.weight_9,fc2.weight_10,fc2.weight_11,fc2.weight_12,fc2.weight_13,fc2.weight_14,fc2.weight_15,fc2.weight_16,fc2.weight_17,fc2.weight_18,fc2.weight_19,fc2.weight_20,fc2.weight_21,fc2.weight_22,fc2.weight_23,fc2.weight_24,fc2.weight_25,fc2.weight_26,fc2.weight_27,fc2.weight_28,fc2.weight_29,fc2.weight_30,fc2.weight_31,fc2.weight_32,fc2.weight_33,fc2.weight_34,fc2.weight_35,fc2.weight_36,fc2.weight_37,fc2.weight_38,fc2.weight_39,fc2.weight_40,fc2.weight_41,fc2.weight_42,fc2.weight_43,fc2.weight_44,fc2.weight_45,fc2.weight_46,fc2.weight_47,fc2.weight_48,fc2.weight_49,fc2.weight_50,fc2.weight_51,fc2.weight_52,fc2.weight_53,fc2.weight_54,fc2.weight_55,fc2.weight_56,fc2.weight_57,fc2.weight_58,fc2.weight_59,fc2.weight_60,fc2.weight_61,fc2.weight_62,fc2.weight_63
0,1.1998072862625122,0.22867096960544586,0.48693639039993286,-1.9636682271957397,-0.4016784429550171,-0.5534929633140564,-0.1805710345506668,-0.6485846638679504,0.15810814499855042,-0.5849348902702332,-0.336206316947937,0.6628799438476562,-0.8717620372772217,1.1545472145080566,-1.3577455282211304,0.03563254326581955,0.31241804361343384,-1.2745262384414673,0.4346538186073303,-0.0624622143805027,0.43610265851020813,-0.42490118741989136,0.4121452867984772,-0.3200163245201111,-0.16859808564186096,-0.3829275965690613,-0.43209391832351685,-0.27234116196632385,-2.280958414077759,-2.1843502521514893,-0.5119615197181702,0.693177342414856,0.31225818395614624,0.7134694457054138,-1.1883925199508667,-0.05642718821763992,-0.19089478254318237,-0.3697652518749237,0.37253445386886597,-1.654161810874939,0.4027737081050873,0.7522525191307068,-0.48651477694511414,-0.15812994539737701,-1.0817925930023193,-1.0885083675384521,-1.291689157485962,0.05743499472737312,-0.20346133410930634,-1.6026091575622559,-0.605485200881958,0.23648002743721008,0.8437449932098389,-0.5090469121932983,0.08103867620229721,-1.8367242813110352,0.019866017624735832,-0.4696694016456604,0.10032263398170471,-0.2151692509651184,-0.6979305744171143,-0.21286074817180634,-0.10313502699136734,0.5186766386032104
1,-0.15928994119167328,-0.511583149433136,-0.25430652499198914,0.7133673429489136,0.10641632229089737,-0.5756577253341675,-0.44705674052238464,-1.1595875024795532,0.36231616139411926,-0.5236063003540039,-1.280347466468811,-0.11203540116548538,-0.5071181058883667,0.5388152599334717,0.2537109851837158,0.5493261218070984,0.5398430228233337,-0.5470276474952698,0.4804375469684601,-0.0759691372513771,-0.5230044722557068,0.20592981576919556,-0.6515506505966187,1.035582184791565,-0.7838861346244812,-0.014811959117650986,0.39692026376724243,-1.274405598640442,-0.41483232378959656,-0.21614478528499603,-1.3073599338531494,-0.031093275174498558,0.8901057839393616,-0.8574274182319641,0.6839505434036255,-0.10332079976797104,-0.6106109619140625,0.9315971732139587,1.4136210680007935,0.6157683730125427,-0.16937832534313202,-0.15228421986103058,-0.892279863357544,-0.7337393760681152,0.4985485076904297,0.6745334267616272,1.3609659671783447,-1.106784701347351,-0.1747502088546753,-0.2652547359466553,-0.47922056913375854,-0.09767729043960571,-0.21367593109607697,0.24968701601028442,0.5511280298233032,0.26134049892425537,0.2563227713108063,-1.0351877212524414,-0.32002267241477966,0.032659031450748444,0.6772953271865845,-0.31364214420318604,1.1362464427947998,0.21617509424686432
2,0.8890606164932251,0.2807011604309082,-0.284198522567749,-2.036548137664795,-0.17137184739112854,-0.4063539206981659,0.15196605026721954,0.7969217896461487,0.1383039951324463,0.46772339940071106,0.04021891579031944,0.19451847672462463,-0.6810435652732849,-0.37143856287002563,-0.14133396744728088,-0.32554373145103455,-0.7200864553451538,-0.9382532238960266,-1.5244451761245728,-0.027285577729344368,0.5099871754646301,1.3202308416366577,-1.2414016723632812,-0.9020915031433105,-0.8290191888809204,0.9573383927345276,0.24467167258262634,-1.1822834014892578,-0.25973987579345703,-0.7042139768600464,0.5222597718238831,0.7261148691177368,0.36832675337791443,-1.8197193145751953,0.034115228801965714,0.02605622261762619,-0.18720094859600067,0.5482419729232788,-0.11219683289527893,-0.5817151069641113,-0.8639856576919556,0.6885964870452881,0.9735339879989624,-0.5963197350502014,-1.7773196697235107,-0.435761034488678,-0.41697847843170166,0.1801464557647705,-1.0321269035339355,-1.1004999876022339,-1.6854265928268433,0.9680973887443542,-1.6648627519607544,-1.1933269500732422,1.35977041721344,-2.0612359046936035,-0.21383947134017944,0.5751299262046814,-0.5461151599884033,0.6311870813369751,-0.20213976502418518,0.18818232417106628,0.09220069646835327,0.1667255163192749
3,1.032785177230835,0.6603488326072693,-1.838901162147522,0.048046234995126724,-0.11795473843812943,-0.2568528354167938,-0.1403564214706421,-0.6196694374084473,0.9256981015205383,0.31083422899246216,0.5765617489814758,-0.3905008137226105,0.3789694309234619,0.45014670491218567,0.009254184551537037,0.07046541571617126,-1.5223766565322876,-1.2572559118270874,-0.3859376311302185,-0.014050396159291267,0.08741506934165955,0.26724714040756226,-0.5687897801399231,-0.1253076195716858,-0.8405008912086487,0.5126956105232239,0.9774652719497681,-0.03355495259165764,-1.3126678466796875,-0.29593685269355774,0.1407519429922104,-0.13287314772605896,0.7147745490074158,-0.22343672811985016,0.38334372639656067,0.06089504435658455,-0.6147128939628601,-1.0897886753082275,-0.06470806896686554,-0.22140224277973175,-0.28072458505630493,-0.4668385684490204,-0.04737962409853935,0.8007633686065674,0.41974157094955444,-0.4412975013256073,-0.47729799151420593,-0.19890941679477692,-0.10355178266763687,-0.577519953250885,0.7228667736053467,-0.8678889870643616,-1.069629192352295,-1.20683753490448,0.7972222566604614,-0.43566301465034485,-0.09670162945985794,0.330676406621933,0.9833848476409912,0.4955808222293854,-0.08774958550930023,-0.12472382932901382,0.05141546204686165,-0.3663560152053833
4,-0.7828004956245422,-1.7336301803588867,1.1720904111862183,1.473393440246582,-0.059507496654987335,-0.8456417918205261,-0.09343665838241577,-1.4791922569274902,-1.2385609149932861,0.30849722027778625,-0.9283043742179871,0.020340366289019585,0.3638674020767212,0.27102425694465637,1.3037654161453247,0.998817503452301,0.8717102408409119,0.03506403788924217,-0.5017276406288147,-0.03342188894748688,0.3973526656627655,-0.9694083333015442,0.8056622743606567,-0.019063446670770645,-1.017065405845642,1.2435595989227295,-1.4231836795806885,-0.3047492802143097,-0.25692686438560486,-0.6278703808784485,-0.07817939668893814,0.6572083234786987,0.2224792242050171,-0.23226308822631836,1.020328164100647,0.05357382819056511,0.5908293724060059,-0.5065705180168152,0.18274880945682526,0.4896143674850464,-0.979392409324646,1.1289373636245728,0.05177951231598854,-0.885928750038147,1.0338367223739624,0.508699893951416,-0.7598578333854675,-0.5263230800628662,-0.47474905848503113,0.19710037112236023,-1.5591977834701538,-0.12139084935188293,-0.2538856267929077,-0.03926974534988403,0.3289932310581207,0.23371551930904388,0.9291148781776428,0.5185278058052063,-0.1947173923254013,-1.0102590322494507,0.14121010899543762,0.04733709990978241,0.39230209589004517,0.4208102226257324
5,-1.0124047994613647,-1.5099878311157227,-1.1632699966430664,0.1655474603176117,-0.1700723022222519,-0.46230030059814453,0.06854468584060669,1.1314228773117065,0.6212693452835083,-0.24784409999847412,-1.4020308256149292,0.19553446769714355,0.20305845141410828,-0.41867268085479736,0.5905382633209229,-0.4481889009475708,-1.0244269371032715,0.18787649273872375,-0.8225888013839722,-0.08727491647005081,-0.3240499198436737,-1.6561468839645386,0.08430024981498718,-1.1628077030181885,-0.8497623205184937,0.5646759867668152,-0.97679203748703,-1.0867993831634521,-1.4400031566619873,-0.8935784697532654,-0.06521983444690704,-0.024723336100578308,-1.2143207788467407,-1.0452451705932617,-0.1757013350725174,0.01292643416672945,0.27231961488723755,-1.4253559112548828,-0.9824728965759277,-0.6030697822570801,0.007201658561825752,-0.7389585971832275,-0.5010866522789001,0.14352750778198242,-0.3246138095855713,-0.03197503834962845,0.03780021890997887,0.005496934987604618,-0.717232346534729,-1.2919139862060547,-0.09570349752902985,0.7170313596725464,-2.044952630996704,-0.8784732222557068,-0.14153528213500977,0.44954171776771545,0.38376277685165405,-0.6499426364898682,-0.1349160522222519,0.4519312083721161,-0.22612302005290985,0.028395099565386772,-0.16483955085277557,0.23433440923690796
6,0.66551274061203,1.0462158918380737,0.5915830731391907,-1.8651443719863892,-0.09437467902898788,0.27153968811035156,-0.18907660245895386,-0.8221825361251831,0.49757421016693115,0.8211179971694946,0.0036555819679051638,-0.09325062483549118,-0.2831719219684601,0.27607229351997375,0.8453338146209717,0.6760711073875427,-0.6426650285720825,-0.8084501624107361,0.9944300055503845,-0.08583373576402664,1.6810333728790283,-1.0563651323318481,-0.39483141899108887,0.029117759317159653,-0.9694777131080627,0.1508040577173233,-0.4913170337677002,-0.1932089924812317,1.6957498788833618,-0.9213469624519348,-0.21883642673492432,-0.6815251708030701,-0.6144295334815979,-0.2654496133327484,0.28656116127967834,-0.09872792661190033,0.4775763750076294,0.985180139541626,-0.022185781970620155,-0.3527478873729706,0.23114463686943054,-1.5567983388900757,0.200130894780159,-0.14055730402469635,-0.8828840851783752,1.9048768281936646,-0.5512979626655579,0.31141090393066406,-0.54926997423172,-0.5926220417022705,-0.9860770106315613,0.6142491698265076,0.3117358684539795,-0.6798760294914246,-0.16440705955028534,-0.2890414297580719,0.2491338700056076,1.2994649410247803,-0.6281509399414062,-0.24511803686618805,0.009081840515136719,0.09803812950849533,0.45395660400390625,-0.09947776794433594
7,0.013035143725574017,-0.0629783496260643,-0.08031951636075974,0.05545855313539505,-0.05240192264318466,-0.06604151427745819,-0.002603336237370968,0.039307594299316406,0.023386141285300255,-0.07303477823734283,-0.06137470528483391,-0.08429209142923355,-0.037251491099596024,0.05816742032766342,-0.056009020656347275,-0.033252157270908356,0.0859048068523407,0.028399961069226265,0.06429779529571533,0.08574002981185913,-0.04477958008646965,0.03639896586537361,-0.004423611797392368,-0.06773344427347183,-0.0006141647463664412,0.017448289319872856,-0.04404114931821823,-0.05680370703339577,0.01337018609046936,-0.010346669703722,0.09793698787689209,-0.10056834667921066,0.03898977115750313,-0.09172403812408447,-0.03721988573670387,0.021188780665397644,0.06000710651278496,-0.0073692817240953445,0.049487631767988205,-0.014000856317579746,0.0021319910883903503,-0.029854875057935715,0.003263662336394191,-0.05801616609096527,0.014892793260514736,0.0358210913836956,-0.008836898021399975,-0.08333460986614227,0.02750631794333458,-0.040477026253938675,-0.03500842675566673,-0.0751151442527771,-0.0661206915974617,-0.005913711152970791,-0.06847883760929108,-0.033899907022714615,-0.08641527593135834,-0.040630269795656204,0.08869420737028122,0.09930018335580826,-0.00028364566969685256,0.04736386612057686,0.004988816566765308,-0.08205777406692505
8,-0.5086429119110107,-0.003121551824733615,0.9499263167381287,0.45543500781059265,-0.16189610958099365,-1.1033391952514648,-0.24021761119365692,0.029425354674458504,-0.8599252104759216,-1.1890442371368408,0.539999783039093,-0.582494854927063,0.6139320731163025,-0.08107534795999527,0.22527667880058289,-2.753325939178467,-0.021524958312511444,-1.1885000467300415,0.10813607275485992,-0.050385743379592896,0.4368504583835602,-1.221132516860962,0.32089751958847046,-0.030058570206165314,-0.4913943111896515,0.12449251860380173,-0.7936356067657471,-1.0984083414077759,0.27414485812187195,0.5535638928413391,-0.3493569791316986,-0.781530499458313,-0.6163728833198547,0.28674253821372986,0.9173874258995056,-0.007858416996896267,-0.4979332685470581,-0.7650474309921265,0.43212658166885376,0.5950263142585754,-0.03174518421292305,0.39879846572875977,-0.28660234808921814,-0.4528650641441345,0.21654576063156128,1.2086259126663208,-0.048595134168863297,-1.6369071006774902,0.8717665672302246,-0.830292820930481,0.23298373818397522,-0.5333349108695984,0.323097288608551,-1.0743639469146729,-0.0559808611869812,0.8589419722557068,-0.3880749046802521,-1.0047746896743774,-0.6819669008255005,-0.0557723343372345,1.368220329284668,-0.0767689123749733,-0.28567641973495483,-1.006515383720398
9,-0.08623658120632172,0.11995180696249008,-0.8010936379432678,0.681860089302063,0.07589223235845566,-0.42856624722480774,0.16670438647270203,0.27173149585723877,0.5923377275466919,0.011593213304877281,-0.5983209609985352,0.7035233974456787,-0.4300442636013031,0.5613516569137573,-0.4811588227748871,-1.0210908651351929,0.24523089826107025,0.19220590591430664,-0.38572952151298523,-0.013017370365560055,0.6406713724136353,-0.1520245224237442,0.6686466932296753,-1.250171422958374,0.34056708216667175,0.9144123196601868,0.42331504821777344,0.5962135791778564,0.226776584982872,-0.43610435724258423,-0.5334479808807373,-0.7597512602806091,-0.21982645988464355,-0.8136352300643921,-0.6802801489830017,-0.10217228531837463,-0.13844391703605652,0.649472177028656,-0.13268375396728516,-0.266387403011322,0.18209710717201233,0.11055166274309158,-0.24235878884792328,-0.555001437664032,0.49971985816955566,-0.10981541872024536,-0.15937022864818573,0.31595176458358765,-0.3906027376651764,-0.8097985982894897,0.25039365887641907,-0.04786765202879906,-0.06296896934509277,-0.18015490472316742,0.03638031706213951,-0.33337414264678955,-0.6514447331428528,0.6570120453834534,-0.37473389506340027,1.1350370645523071,-0.6677629351615906,0.8653697967529297,-0.9421506524085999,-0.4765511453151703
