,fc1.weight_0,fc1.weight_1,fc1.weight_2,fc1.weight_3,fc1.weight_4,fc1.weight_5,fc1.weight_6,fc1.weight_7,fc1.weight_8,fc1.weight_9,fc1.weight_10,fc1.weight_11,fc1.weight_12,fc1.weight_13,fc1.weight_14,fc1.weight_15,fc1.weight_16,fc1.weight_17,fc1.weight_18,fc1.weight_19,fc1.weight_20,fc1.weight_21,fc1.weight_22,fc1.weight_23,fc1.weight_24,fc1.weight_25,fc1.weight_26,fc1.weight_27,fc1.weight_28,fc1.weight_29,fc1.weight_30,fc1.weight_31,fc1.weight_32,fc1.weight_33,fc1.weight_34,fc1.weight_35,fc1.weight_36,fc1.weight_37,fc1.weight_38,fc1.weight_39,fc1.weight_40,fc1.weight_41,fc1.weight_42,fc1.weight_43,fc1.weight_44,fc1.weight_45,fc1.weight_46,fc1.weight_47,fc1.weight_48,fc1.weight_49,fc1.weight_50,fc1.weight_51,fc1.weight_52,fc1.weight_53,fc1.weight_54,fc1.weight_55,fc1.weight_56,fc1.weight_57,fc1.weight_58,fc1.weight_59,fc1.weight_60,fc1.weight_61,fc1.weight_62,fc1.weight_63,fc1.weight_64,fc1.weight_65,fc1.weight_66,fc1.weight_67,fc1.weight_68,fc1.weight_69,fc1.weight_70,fc1.weight_71,fc1.weight_72,fc1.weight_73,fc1.weight_74,fc1.weight_75,fc1.weight_76,fc1.weight_77,fc1.weight_78,fc1.weight_79,fc1.weight_80,fc1.weight_81,fc1.weight_82,fc1.weight_83,fc1.weight_84,fc1.weight_85,fc1.weight_86,fc1.weight_87,fc1.weight_88,fc1.weight_89,fc1.weight_90,fc1.weight_91,fc1.weight_92,fc1.weight_93,fc1.weight_94,fc1.weight_95,fc1.weight_96,fc1.weight_97,fc1.weight_98,fc1.weight_99,fc1.weight_100,fc1.weight_101,fc1.weight_102,fc1.weight_103,fc1.weight_104,fc1.weight_105,fc1.weight_106,fc1.weight_107,fc1.weight_108,fc1.weight_109,fc1.weight_110,fc1.weight_111,fc1.weight_112,fc1.weight_113,fc1.weight_114,fc1.weight_115,fc1.weight_116,fc1.weight_117,fc1.weight_118,fc1.weight_119,fc1.weight_120,fc1.weight_121,fc1.weight_122,fc1.weight_123,fc1.weight_124,fc1.weight_125,fc1.weight_126,fc1.weight_127
0,0.02730494923889637,-0.018812108784914017,-0.0007846952066756785,0.010030074045062065,0.014856215566396713,-0.014709634706377983,0.02277207560837269,-0.011579135432839394,-0.023024151101708412,0.01763823628425598,-0.009314311668276787,0.023752486333251,-0.01590798608958721,-0.03126217797398567,-0.03010227531194687,-0.015024522319436073,0.021448412910103798,0.017039529979228973,-0.0014287404483184218,0.007996780797839165,-0.0007354319677688181,-0.03438844159245491,-0.01979915238916874,0.004737555980682373,0.02857884392142296,0.030717361718416214,0.0181502066552639,0.008741294033825397,-0.035239167511463165,-0.0022708859760314226,0.01673826202750206,-0.011780849657952785,0.016132205724716187,0.025752725079655647,0.0002410795132163912,0.0301319919526577,0.024917207658290863,-0.006723574362695217,0.005018817726522684,-0.008518397808074951,0.03050878830254078,0.032821591943502426,-0.0023566102609038353,-0.03489307314157486,0.02784457430243492,-0.01042050588876009,-0.012157815508544445,-0.006986967287957668,-0.03441132232546806,-0.03398852050304413,-0.01090154517441988,0.02971561625599861,-0.006466354709118605,0.02036687359213829,0.01594843715429306,-0.0007903278456069529,-0.02973799780011177,0.01956554874777794,-0.034638967365026474,0.022984327748417854,-0.026260504499077797,-0.01414197776466608,0.017166942358016968,0.030759025365114212,0.013195694424211979,0.03176729008555412,-0.019881296902894974,0.004014981910586357,-0.0050428640097379684,-0.02619502879679203,0.0052144574001431465,0.01001870259642601,0.0022937911562621593,0.03174731880426407,-0.005739203654229641,0.011914330534636974,-0.03430335223674774,0.00044844835065305233,-0.029953310266137123,-0.021705616265535355,-0.0016342700691893697,0.03426935151219368,-0.028590088710188866,-0.003112984588369727,0.005482988897711039,-0.017531216144561768,-0.01202611904591322,0.03425710275769234,-0.028703341260552406,0.005785014014691114,-0.0005057539674453437,-0.013154234737157822,0.025598475709557533,0.02612248621881008,0.03270866721868515,-0.0027896210085600615,0.018404340371489525,-0.02554435469210148,-0.0322737842798233,-0.005846015177667141,-0.02056649886071682,0.013959246687591076,0.01956108771264553,-0.007684784475713968,-0.0046704839915037155,0.02519974671304226,-0.014599809423089027,0.03501062095165253,-0.010807028971612453,0.014124760404229164,0.03523748740553856,0.013790612109005451,-0.02317563258111477,-0.016919149085879326,0.03468092530965805,0.004801963455975056,-0.019061803817749023,0.013982224278151989,0.03086739405989647,-0.03276815265417099,-0.03459307178854942,0.026328440755605698,-0.005458568222820759,-0.012161851860582829,0.034239720553159714,-0.019496982917189598,-0.010713075287640095,-0.0106405233964324
1,0.029643140733242035,-0.03541354089975357,0.0016533860471099615,0.02734803780913353,-0.012556037865579128,0.00666324608027935,0.00045138600398786366,0.027269739657640457,0.025673961266875267,-0.014680833555758,0.028255736455321312,0.015251697041094303,0.021642766892910004,-0.019434243440628052,-0.03152243047952652,-0.016688263043761253,0.028936507180333138,-0.01617368683218956,0.0008430524030700326,-0.007501994259655476,0.004384866915643215,-0.03512684255838394,0.0023261266760528088,0.02893722616136074,0.01695833168923855,0.014278719201683998,-0.030392304062843323,-0.024787750095129013,-0.017120933160185814,0.0070811002515256405,-0.03244336321949959,0.011911043897271156,-0.015928979963064194,-0.02431431971490383,-0.03149915486574173,0.005125522613525391,-0.02550278976559639,0.0016468082321807742,-0.006626942660659552,-0.005662134848535061,0.0014864334370940924,0.028712883591651917,-0.030425047501921654,-0.021090976893901825,0.01234691496938467,-0.018588323146104813,-0.0014261476462706923,0.001975464168936014,-0.018038354814052582,-0.034044355154037476,0.006307695992290974,0.020049888640642166,0.0317077562212944,-0.02275155857205391,-0.01912716031074524,0.027118314057588577,-0.020192623138427734,-0.019104013219475746,-0.015714207664132118,0.005240457598119974,-0.010866093449294567,-0.024331320077180862,-0.004509615246206522,-0.026173481717705727,-0.0329432338476181,0.007930806837975979,-0.026099147275090218,-0.0170061644166708,0.027492264285683632,-0.025239285081624985,-0.02518366649746895,0.023247532546520233,0.016425542533397675,-0.028427427634596825,0.028531547635793686,0.03556516021490097,-0.02506175823509693,-0.008661925792694092,-0.0003045627090614289,0.026135066524147987,0.029037276282906532,0.03039083071053028,-0.0028732249047607183,-0.03236270695924759,0.014009160920977592,-0.005004385020583868,-0.000647165987174958,-0.022707726806402206,0.0027355297934263945,0.017802443355321884,0.02735343761742115,-0.03477121517062187,0.0205204077064991,0.007299142424017191,-0.02826119400560856,-0.011206108145415783,0.0062749688513576984,0.021308904513716698,-0.008321745321154594,0.0239272341132164,0.02526428923010826,0.022408312186598778,-0.00540505163371563,-0.02578108385205269,0.007053716108202934,-0.03209427744150162,-0.0032513269688934088,-0.03215586766600609,0.00885705091059208,0.03430546820163727,-0.03412501886487007,-0.0029490336310118437,-0.020052382722496986,0.0033117448911070824,0.0083798598498106,-0.0172230564057827,0.03175901994109154,0.002470974577590823,0.004084101878106594,0.033361390233039856,0.02540678344666958,0.01624906063079834,-0.009538463316857815,0.007627794053405523,-0.005752499680966139,0.0033874642103910446,0.022064682096242905,0.0342433862388134
2,-0.008366874419152737,0.018694086000323296,0.004524542018771172,-0.008068336173892021,0.010894639417529106,0.031117871403694153,0.011917229741811752,-0.03440035879611969,0.02906087227165699,0.005254639312624931,-0.003261212958022952,-0.033271003514528275,-0.029913410544395447,-0.02310391515493393,-0.01677108369767666,-0.002751908265054226,0.010673386976122856,0.017003022134304047,-0.019775336608290672,0.0190044566988945,0.0009994208812713623,-0.02506544068455696,0.01779842935502529,-0.027880670502781868,-0.024862132966518402,-0.021265452727675438,-0.0005340278148651123,-0.009665723890066147,0.006008910480886698,0.033015768975019455,0.008635338395833969,-0.007982637733221054,0.023395147174596786,-0.0004689821507781744,0.0353473499417305,0.001158710103482008,0.01864701136946678,0.029488731175661087,0.03520210087299347,-0.002965348307043314,-0.005311889573931694,-0.02553557977080345,0.001715021557174623,0.021209580823779106,-0.023516379296779633,0.021194297820329666,0.020686252042651176,0.028073303401470184,-0.017833348363637924,-0.014401513151824474,0.0341307707130909,-0.026996929198503494,-0.029442613944411278,-0.02575136162340641,-0.031822677701711655,0.02504643052816391,-0.00810306891798973,0.026771362870931625,-0.007928682491183281,0.03474155068397522,-0.00057982123689726,0.011393245309591293,0.03212667629122734,0.027061566710472107,0.0037910002283751965,0.02944025956094265,0.004967042710632086,-0.015586559660732746,0.02193092182278633,0.010152693837881088,0.03285907208919525,-0.025463135913014412,0.018633216619491577,-0.016233228147029877,-0.025129718706011772,0.0017646424239501357,-0.010977962985634804,-0.031931716948747635,-0.0296584814786911,0.03277875483036041,0.02886589989066124,-0.0059019033797085285,0.01980082131922245,-0.02115285024046898,-0.02202751860022545,0.006181155331432819,-0.0042379796504974365,-0.004287754185497761,0.03448839113116264,0.03198070079088211,-0.016579266637563705,0.030045637860894203,0.00818024855107069,-0.033481813967227936,0.008237285539507866,-0.028935693204402924,0.034742437303066254,0.011138665489852428,-0.0017471399623900652,-0.020236050710082054,0.027272604405879974,0.0015014538075774908,0.027231119573116302,-0.006853789556771517,0.0038992466870695353,-0.03182370960712433,-0.0036480342969298363,-0.00031197071075439453,-0.002272708108648658,0.00018594521679915488,-0.013820529915392399,-0.014271030202507973,0.02509554848074913,0.029876118525862694,0.029880227521061897,6.432193185901269e-05,-0.0012581519549712539,0.03190949186682701,-0.023214979097247124,-0.012245280668139458,0.007944444194436073,-0.01848790980875492,0.016971303150057793,0.017317742109298706,-0.004433746915310621,0.030186202377080917,-0.01575690135359764,0.02401658147573471
3,0.032807547599077225,0.008519168943166733,0.013300653547048569,0.002556741237640381,0.002133735688403249,0.01631184294819832,0.035229284316301346,0.012688747607171535,0.02434687130153179,-0.019373303279280663,0.025469733402132988,0.025991547852754593,-0.02560235932469368,0.017432818189263344,-0.018672633916139603,-0.006976430304348469,0.028449779376387596,0.010599694214761257,-0.013323184102773666,0.03198990970849991,0.027019008994102478,-0.0053612892515957355,0.017090249806642532,-0.017777184024453163,-0.018792515620589256,0.01428287010639906,0.03230498358607292,-0.019440604373812675,-0.025521811097860336,-0.031504467129707336,-0.032617390155792236,0.009594461880624294,0.008445790968835354,0.008603415451943874,0.0061098127625882626,0.01262659765779972,-0.02226841077208519,-0.027794158086180687,-0.030535511672496796,-0.02443399280309677,-0.024689020588994026,0.022420110180974007,0.0313718281686306,-0.0054794722236692905,0.009009182453155518,-0.025743765756487846,0.014974773861467838,0.023185262456536293,0.029067296534776688,0.03019803948700428,-0.0028864529449492693,0.022159714251756668,0.020925411954522133,-0.018566617742180824,0.004283973481506109,-0.017269833013415337,0.03290079906582832,0.000929402478504926,0.014057662338018417,0.027178313583135605,-0.0135209821164608,-0.025259602814912796,-0.03024795837700367,-0.010511654429137707,0.03327961638569832,0.0312805101275444,-0.0063170199282467365,-0.013152156956493855,0.027008019387722015,0.006239346228539944,0.02826196514070034,-0.001094285980798304,0.011429335922002792,0.0011575265089049935,0.012479293160140514,-0.027829758822917938,-0.012763777747750282,-0.0352393314242363,0.004820423666387796,-0.018973177298903465,0.033793579787015915,-0.013012882322072983,-0.003105197800323367,-0.032459843903779984,-0.035256098955869675,0.031065955758094788,-0.03435106575489044,0.034950047731399536,0.034588731825351715,0.01956767402589321,0.01897074654698372,-0.03227093443274498,-0.01950574852526188,0.0070271240547299385,-0.022952767089009285,-0.034821767359972,0.03472405672073364,0.035658203065395355,-0.0152439521625638,-0.03216599300503731,0.0037763759028166533,-0.016337936744093895,0.002269613090902567,0.017676349729299545,0.006848739925771952,0.026306413114070892,0.025786396116018295,-0.031644027680158615,0.01921234466135502,-0.0014012925093993545,0.018698250874876976,0.0034202977549284697,0.019930077716708183,-0.026881491765379906,-0.010051293298602104,0.005087673664093018,0.0027797052171081305,-0.012352880090475082,0.02382281981408596,-0.009767889976501465,-0.03137883171439171,0.031860437244176865,-0.019275806844234467,0.034505464136600494,0.012904716655611992,-0.023289749398827553,-0.02295234426856041,-0.03455414995551109
4,-0.007825127802789211,-0.018163856118917465,-0.010835763067007065,0.023081768304109573,-0.023445194587111473,0.034956034272909164,-0.01163556333631277,-0.03254354000091553,-0.0006463996251113713,-0.016976259648799896,0.0017345250817015767,0.004336042329668999,0.03402595967054367,0.03274495527148247,-0.03366374969482422,0.024148734286427498,-0.017016952857375145,0.03515569865703583,-0.014228821732103825,-0.012781603261828423,-0.020456988364458084,0.022202616557478905,0.029893996194005013,0.03226190432906151,-0.01507857907563448,-0.0003111575497314334,-0.029528828337788582,-0.021024636924266815,-0.019379092380404472,0.024172311648726463,0.015283772721886635,0.007953209802508354,-0.03385777398943901,-0.0007131738821044564,0.019276542589068413,0.017567425966262817,-0.012878349982202053,0.009457439184188843,0.03421059995889664,-0.02017974853515625,0.03096838667988777,-0.0186367928981781,-0.016972798854112625,0.01532361377030611,-0.018228812143206596,-0.013550423085689545,-0.017693405970931053,-0.0202232263982296,-0.008725869469344616,-0.030910097062587738,0.019837703555822372,0.011846900917589664,0.007527952082455158,-0.022371582686901093,0.022013971582055092,0.010807480663061142,-0.030221782624721527,-0.024660145863890648,-0.017577392980456352,0.03135685995221138,-0.008464958518743515,-0.0006646216497756541,-0.027623672038316727,-0.00545700965449214,0.03517689183354378,0.010752622969448566,0.0018295986810699105,0.00834612362086773,-0.03276054188609123,-0.024054916575551033,0.021977072581648827,-0.018799910321831703,0.011910579167306423,0.023593967780470848,-0.009970325045287609,0.004636053927242756,-0.032089054584503174,-0.013502189889550209,0.0019878193270415068,0.0004865910450462252,0.023712895810604095,0.011914517730474472,-0.030097341164946556,-0.03053610399365425,-0.02843973971903324,-0.01283506490290165,-0.021791361272335052,0.03565299138426781,0.027328990399837494,-0.0022231340408325195,-0.020729700103402138,-0.0041173952631652355,0.006075799930840731,0.013746403157711029,0.025994015857577324,0.018914470449090004,-0.026180775836110115,0.02012796513736248,-0.010357826948165894,0.00555812893435359,0.0015391367487609386,-0.0013676626840606332,-0.031754203140735626,-0.021088989451527596,0.03409963846206665,0.009619981050491333,0.012814662419259548,0.03315209969878197,0.013801592402160168,0.03376571089029312,0.0023835941683501005,0.0013081772485747933,0.017269842326641083,-0.015608677640557289,-0.01620837301015854,-0.02945876680314541,-0.028460130095481873,0.031446415930986404,-0.035417139530181885,0.006819129455834627,0.017983991652727127,-0.01925671100616455,-0.025544775649905205,-0.01390609610825777,0.019383270293474197,-0.02453293651342392,-0.015623812563717365,-0.021563714370131493
5,0.007206810638308525,0.034417927265167236,-0.021296344697475433,0.015535380691289902,-0.02401050552725792,-0.015127476304769516,-0.014533158391714096,0.015482570976018906,0.008779283612966537,0.023306259885430336,0.0037089332472532988,-0.008906394243240356,-0.013458163477480412,0.012495739385485649,0.0055762361735105515,0.01665256731212139,-0.023366745561361313,0.018268633633852005,-0.005862266290932894,0.0006071882671676576,0.016172315925359726,-0.010869303718209267,-0.004424674436450005,0.027882041409611702,0.009906450286507607,-0.0073738740757107735,0.0354083776473999,-0.022749271243810654,-0.014516230672597885,0.029096122831106186,-0.011595956049859524,-0.02860148251056671,-0.004746829159557819,0.01639641635119915,0.03241966664791107,-0.026566455140709877,-0.011504492722451687,-0.0034032296389341354,-0.01220802403986454,0.031717658042907715,0.006238162983208895,0.032612819224596024,0.0216487105935812,-0.025789951905608177,-0.005763492546975613,-0.02092437818646431,-0.021593831479549408,-0.023535780608654022,0.0335625596344471,-0.021881218999624252,0.0254034623503685,0.009771415963768959,-0.010806876234710217,-0.012780347838997841,0.01503020990639925,-0.009520194493234158,-0.009031504392623901,0.03559048846364021,0.012350312434136868,-0.008514872752130032,-0.015553755685687065,-0.024212071672081947,0.008261749520897865,-0.0008419539663009346,0.002413822105154395,0.0030687921680510044,-0.0069487737491726875,-0.01867002248764038,-0.00027132887043990195,0.027983492240309715,0.021897755563259125,-0.005581523757427931,-0.0012446684995666146,0.00828447937965393,-0.03348737955093384,0.006441806443035603,0.013343479484319687,-0.01464152429252863,-0.012633672915399075,-0.010131168179214,0.034608256071805954,-0.00020008003048133105,0.020125368610024452,-0.01815735548734665,0.023458166047930717,-0.010971576906740665,-0.01754572242498398,0.03015850856900215,-0.03183459863066673,-0.013905989937484264,0.025696827098727226,-0.0036630206741392612,-0.01864035241305828,-0.0006838313420303166,0.018962183967232704,-0.002357287099584937,-0.004059753380715847,0.022612394765019417,-0.02311018295586109,0.014350585639476776,0.009884868748486042,-0.016504475846886635,-0.020228007808327675,0.03443904221057892,0.02439037151634693,0.018539901822805405,-0.02254587970674038,-0.03264110907912254,-0.005476968828588724,0.025634102523326874,0.013773927465081215,-0.019201748073101044,-0.004371847491711378,0.009496948681771755,-0.014184096828103065,-0.026917973533272743,0.0037830728106200695,0.007446357514709234,0.024817131459712982,-0.00994729995727539,0.0020683195907622576,-0.0034546300303190947,-0.017956649884581566,0.009911520406603813,0.022552771493792534,0.012423170730471611,-0.022930534556508064,-0.0346091091632843
6,-0.01738768070936203,-0.01615171507000923,0.008425879292190075,0.0045888470485806465,-0.034883033484220505,-0.01705465279519558,0.02592534013092518,0.008746598847210407,0.0018165537621825933,-0.00978153571486473,-0.030165495350956917,-0.010621292516589165,-0.02839755266904831,-0.019988056272268295,-0.0028336092364042997,0.027511760592460632,-0.02868575043976307,0.0055139618925750256,-0.023499928414821625,0.02927960827946663,0.03289305046200752,-0.014749668538570404,0.018409980461001396,0.013525376096367836,0.019251925870776176,-0.03515864908695221,0.028274716809391975,-0.01523465383797884,0.017843762412667274,0.029596760869026184,0.011793077923357487,-0.008370774798095226,-0.03232455253601074,-0.03312739357352257,0.012770269997417927,-0.014236770570278168,0.021974096074700356,0.0047934651374816895,-0.013068723492324352,-0.018041249364614487,-0.000986895407550037,-0.030488450080156326,-0.011623608879745007,0.02608984336256981,-0.021038783714175224,0.023558668792247772,-0.015494121238589287,0.01936214789748192,-0.02335483394563198,0.03248118981719017,-0.015840569511055946,0.0015635703457519412,-0.023027101531624794,0.029369253665208817,-0.02881145104765892,-0.006917549297213554,0.021952766925096512,0.0121195362880826,0.0010872271377593279,0.013185561634600163,0.010919333435595036,-0.016768286004662514,-0.02253001183271408,0.016141248866915703,0.025161774829030037,-0.009575048461556435,-0.008739161305129528,0.02783578261733055,-0.03236786276102066,-0.007817464880645275,0.027368273586034775,0.032968100160360336,-0.0029177539981901646,-0.03442407771945,0.019275419414043427,0.007290550973266363,-0.02551407553255558,-0.033892981708049774,-0.01090255007147789,-0.03313840180635452,0.012970230542123318,-0.011937414295971394,-0.014549707062542439,0.008105806075036526,0.009355008602142334,0.01002698764204979,0.018398340791463852,0.019941147416830063,0.030765343457460403,-0.009432494640350342,-0.011502530425786972,-0.03319131210446358,7.812466355971992e-05,0.02012750506401062,0.018938729539513588,0.02191155031323433,-0.02918287366628647,-0.0012458775890991092,0.02636748179793358,-0.03458785265684128,-0.0321323536336422,0.019177228212356567,-0.026678001508116722,-0.0030677064787596464,0.029432252049446106,0.00011494756472529843,-0.008495761081576347,0.011464140377938747,-0.011021307669579983,-0.01822906732559204,0.0057810163125395775,0.0348626933991909,0.022309014573693275,0.022660857066512108,-0.02391086332499981,0.005459223873913288,0.03274596482515335,0.009318003430962563,-0.0347878634929657,-0.02663118951022625,-0.03319602832198143,0.02919723093509674,-0.013409406878054142,0.03564336150884628,-0.002274658065289259,-0.002074343850836158,-0.027180256322026253,-0.011300227604806423
7,0.020974380895495415,0.024133814498782158,-0.004228770732879639,0.010974237695336342,-0.019977910444140434,-0.004534696228802204,0.01365711074322462,-0.014053566381335258,-0.013565145432949066,-0.03129409998655319,-0.012342402711510658,0.028487637639045715,-0.0261079091578722,0.027032390236854553,-0.007865408435463905,0.02798421122133732,-0.005647084675729275,-0.03535072132945061,0.020714182406663895,-0.00611607963219285,-0.02565251663327217,0.02376578561961651,-0.002834213664755225,-0.03023579902946949,-0.0016871052794158459,-0.02354121394455433,-0.009361322969198227,0.006229273043572903,0.015648582950234413,0.012459385208785534,0.013764820992946625,0.0322255901992321,-0.012487633153796196,0.019637947902083397,0.027333473786711693,-0.011889445595443249,0.031010407954454422,0.008375470526516438,-0.035568736493587494,-0.0013496322790160775,-0.009585496038198471,-0.001203813822939992,-0.01547998283058405,0.03156309947371483,0.01758427731692791,0.00020648752979468554,0.007552551571279764,-0.024080878123641014,-0.028198741376399994,0.027862444519996643,0.005190845113247633,0.004096542485058308,0.023102395236492157,-0.025859685614705086,-0.030374115332961082,-0.01189031358808279,-0.024945493787527084,0.03091513365507126,-0.010762027464807034,-0.021219832822680473,-0.0325937382876873,-0.018947649747133255,0.013669708743691444,0.02526961639523506,-0.01758171059191227,-0.025667928159236908,-0.025676587596535683,0.031054310500621796,-0.01908164471387863,-0.0038498002104461193,0.033939428627491,0.03445672243833542,-0.021876467391848564,0.005604224745184183,-0.02141260728240013,0.001289584906771779,-0.03005659207701683,-0.00699177011847496,0.019954558461904526,0.014137332327663898,0.005070984363555908,8.121132850646973e-05,0.009480336681008339,-0.00596685940399766,-0.014045771211385727,-0.013505267910659313,0.007369007915258408,-0.008444582112133503,-0.00019000684551429003,0.0332140289247036,-0.028200333938002586,0.021056270226836205,0.031822025775909424,0.02617010660469532,0.006074071396142244,-0.03333444148302078,-0.022906508296728134,0.02632755972445011,-0.015460134483873844,-0.0006263384129852057,0.018985092639923096,-0.010243820957839489,-0.020591307431459427,-0.022293662652373314,0.03233014792203903,0.009114223532378674,0.03137236833572388,0.004568653646856546,-0.027250001206994057,-0.034976501017808914,0.035702891647815704,-0.013682936318218708,-0.03569217398762703,-0.019294029101729393,-0.022918114438652992,-0.02568891830742359,-0.013620087876915932,-0.016971874982118607,0.030173787847161293,-0.03290027379989624,-0.0336974635720253,0.0017204157775267959,0.02527872659265995,0.02903629280626774,-0.02193870022892952,0.0059551214799284935,0.009400172159075737,-0.0264172051101923
8,0.03148367628455162,0.018118876963853836,-0.01617957092821598,0.0018538024742156267,0.009976941160857677,-0.007192850578576326,-0.0337110236287117,0.010548950172960758,-0.03536343201994896,0.0015001851134002209,0.0017907024594023824,0.024922257289290428,0.03463206812739372,0.03314986452460289,-0.0016596020432189107,0.03049861267209053,-0.0035319840535521507,0.029066160321235657,-0.0009007496992126107,0.005402573850005865,-0.027973253279924393,0.028643175959587097,0.004718124866485596,0.019627375528216362,-0.035139426589012146,-0.012136447243392467,0.011658481322228909,-0.0010708613554015756,-0.013639974407851696,-0.011098415590822697,0.001394433667883277,-0.00021928550268057734,0.006456473376601934,-0.010560330003499985,0.0023214095272123814,-0.0007058425107970834,0.03508426994085312,0.014807642437517643,-0.026599088683724403,0.0067509375512599945,0.03075585700571537,0.022588705644011497,0.016975753009319305,-0.02209647372364998,-0.020278876647353172,-0.012542040087282658,-0.02848108857870102,0.034758277237415314,-0.02143322303891182,0.0030704056844115257,0.003747050417587161,0.03459795191884041,0.001717090723104775,0.027714625000953674,0.015746815130114555,-0.000929142814129591,0.026572437956929207,-0.021952949464321136,0.029365183785557747,-0.012479659169912338,0.0019831147510558367,-0.0036022409331053495,-0.022315362468361855,0.00506553053855896,-0.03300661966204643,0.019852984696626663,0.03341306373476982,-0.0053760455921292305,-0.027067841961979866,0.002951783826574683,0.032142747193574905,-0.02337397076189518,0.012426057830452919,0.03540458902716637,0.02108706347644329,-0.02785554714500904,0.019730878993868828,0.0054121618159115314,0.0017744856886565685,0.032353661954402924,0.0324343666434288,0.015025058761239052,0.0037230211310088634,0.013971861451864243,-0.0077513717114925385,-0.008279528468847275,-0.018646487966179848,0.022011255845427513,0.032124005258083344,-0.03404797241091728,-0.013639314100146294,-0.025096114724874496,0.02923135831952095,0.030272694304585457,-0.011179749853909016,0.016331065446138382,-0.0010278054978698492,0.0319717600941658,-0.010539834387600422,0.02741396054625511,0.006029022857546806,0.02104017697274685,-0.017260726541280746,0.01080072857439518,0.008040931075811386,-0.03496270626783371,-0.03243804723024368,-0.0351240336894989,-0.016154205426573753,-0.009997973218560219,-0.0028226333670318127,-0.014253608882427216,0.012406847439706326,0.008753389120101929,-0.0277752336114645,-0.004281333647668362,0.03312572464346886,0.02437317557632923,0.007315155118703842,0.002957999939098954,-0.00526009313762188,0.009499311447143555,0.030027732253074646,0.001472187926992774,0.009095950052142143,-0.006978950463235378,-0.02485794760286808,-0.022047797217965126
9,-0.026201006025075912,-0.02994314767420292,0.014998679049313068,-0.030635422095656395,0.0021759229712188244,-0.015709634870290756,0.012702244333922863,0.0342775397002697,-0.0043653082102537155,-0.005091262981295586,0.01631808839738369,-0.0033175137359648943,-0.004994865041226149,-0.009676584973931313,0.017162319272756577,-0.03392826393246651,-0.02029968611896038,0.030664172023534775,0.027471058070659637,-0.01385373342782259,0.012070571072399616,0.018820613622665405,-0.0209745392203331,-0.002269668271765113,-0.022637300193309784,0.026627780869603157,-0.009532434865832329,0.01607396826148033,-0.018140533939003944,-0.024288570508360863,0.004449674393981695,0.03385789692401886,-0.03386702761054039,0.006483589299023151,0.028455909341573715,0.016526171937584877,-0.015412156470119953,-0.002690383465960622,0.014509180560708046,0.031169619411230087,0.023862728849053383,-0.00812479853630066,-0.03495005890727043,0.03472338616847992,0.021371837705373764,0.020083297044038773,-0.02927900291979313,0.03566694259643555,0.034791674464941025,-0.029970724135637283,-0.02232951857149601,0.0027714883908629417,-0.03464081510901451,0.02537349797785282,-0.035340722650289536,0.007207006681710482,-0.004297167062759399,0.006289588753134012,-0.02620101533830166,-0.0011259658494964242,0.0094526968896389,-0.004726682789623737,0.005029699765145779,-0.015390779823064804,-0.027080362662672997,0.00011590549547690898,-0.0225717481225729,-0.0007131823804229498,-0.014961076900362968,0.03191667050123215,-0.007315295282751322,-0.00011078800889663398,-0.016385382041335106,-0.03326597064733505,0.0238600205630064,0.028720082715153694,-0.02133113704621792,-0.030414637178182602,0.02078430727124214,0.03009169176220894,-0.003989973571151495,0.00957059022039175,0.008824962191283703,0.02850564941763878,-0.02948283776640892,-0.03450204059481621,0.018272187560796738,0.00015176195302046835,-0.007875642739236355,0.0054192375391721725,-0.029713265597820282,-0.030863840132951736,0.031215447932481766,-0.013565344735980034,0.034105319529771805,0.024014171212911606,-0.02518794871866703,-0.013479680754244328,-0.035394325852394104,-0.019083688035607338,-0.015928417444229126,-0.026706088334321976,-0.023185838013887405,0.007115807384252548,0.00508063193410635,-0.03292427957057953,-0.009568530134856701,0.012142995372414589,0.026656202971935272,0.00892316922545433,0.02500097267329693,0.0031633421313017607,0.002433904679492116,-0.0335620753467083,-0.013491946272552013,0.024713031947612762,0.004447153769433498,-0.031761255115270615,0.010449337773025036,-0.01697096787393093,-0.013474550098180771,0.03407818824052811,0.023764679208397865,0.01876034587621689,0.017713939771056175,0.002215790096670389,0.000305886787828058,-0.021858258172869682
