city,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,y
北京,100,100.5,100.5,100.6005,100.801701,100.90250270099999,100.90250270099999,100.90250270099999,100.90250270099999,100.801600198299,100.39839379750579,100.19759700991077,100.09739941290087,99.89720461407506,99.39771859100469,99.19892315382268,99.09972423066885,99.39702340336085,99.69521447357093,99.89460490251808,99.99449950742058,100.29448300594284,101.09683886999036,102.10780725869026,104.25207121112275,107.48388541866755,110.38595032497159,112.37289743082107,114.1708637897142,116.11176847413935,117.96955676972557,119.26722189419256,120.69842855692288,121.66401598537827,122.51566409727593,123.25075808185959,123.86701187226889,124.2386129078857,124.85980597242514,124.98466577839756,125.23463510995435,125.3598697450643,123.73019143837845,122.24542914111791,121.14522027884784,119.57033241522282,119.21162141797714,118.97319817514119,118.85422497696605,118.49766230203515,118.85315528894125,119.80398053125278,121.48123625869032,123.42493603882934,125.15288514337297,126.77987265023681,128.1744512493894,129.1998468593845,130.49184532797835,131.14430455461826,132.58689190471904,135.63639041852758,140.11239130233898,144.31576304140916,147.779341354403,151.17826620555425,153.7482967310487,159.59073200682855,167.41067787516317,168.41514194241415,168.41514194241415,168.24672680047172,168.24672680047172,168.07848007367127,168.75079399396597,169.0882955819539,169.0882955819539,168.41194239962607,168.24353045722646,168.24353045722646,167.907043396312,167.57122930951937,167.57122930951937,167.57122930951937,167.90637176813843,167.402652652834,167.57005530548682,167.90519541609783,168.24100580693005,168.24100580693005,168.57748781854391,168.57748781854391,168.57748781854391,168.91464279418102,169.92813065094612,171.6274119574556,172.6571764292003,172.3118620763419,173.0011095246473,173.8661150722705,174.90931176270414,174.73440245094145,175.7828088656471,176.6617229099753,176.6617229099753,176.30839946415537,179.305642255046,180.0228648240662,180.0228648240662,180.20288768889026,180.20288768889026,179.66227902582358,180.56059042095268,181.28283278263652,181.82668128098442,182.9176413686703,183.4663942927763,183.83332708136186,183.6494937542805,184.20044223554333,185.12144444672103,186.41729455784807,186.79012914696378,187.91086992184555,188.47460253161108,190.1708739543956,191.69224094603075,192.07562542792283,192.07562542792283,193.22807918049034,193.80776341803178,193.80776341803178,195.74584105221209,196.92031609852538,197.70799736291949,199.09195334445994,199.8883211578378,201.48742772710048,202.494864865736,203.30484432519893,203.71145401384933,204.52629982990476,204.73082612973468,205.14028778199415,205.96084893312215,206.3727706309884,206.9918889428814,208.23384027653864,208.6503079570917,208.85895826504878,209.694394098109,209.27500530991279,210.11210533115246,209.27165690982784,209.06238525291803,209.06238525291803,208.85332286766513,208.64446954479746,208.64446954479746,207.18395825798387,204.90493471714606,203.6755051088432,202.65712758329897,201.6438419453825,200.23233505176484,198.83070870640248,197.83655516287047,197.6387186077076,196.84816373327678,197.04501189701006,196.65092187321602,196.8475727950892,0
天津,100,101.0,101.505,101.70801,101.40288597,101.20008019806001,101.50368043865419,101.60518411909283,101.30036856673554,100.99646746103534,100.59248159119119,100.29070414641761,100.09012273812478,100.09012273812478,100.09012273812478,99.88994249264852,100.0897223776338,100.0897223776338,100.28990182238907,100.69106142967863,100.69106142967863,100.69106142967863,101.19451673682703,101.39690577030069,101.9038902991522,103.53435254393862,105.0873678320977,105.82297940692239,106.2462713245501,106.56501013852375,107.09783518921637,107.63332436516244,108.27912431135341,108.60396168428748,109.14698149270893,109.80186338166517,110.3508726985735,110.90262706206637,111.12443231619051,111.2355567485067,111.2355567485067,110.67937896476417,109.68326455408129,108.47674864398641,107.50045790619053,106.64045424294102,106.21389242596925,106.00146464111731,105.68346024719396,105.57777678694679,105.78893234052067,105.89472127286119,106.10651071540691,106.53093675826854,106.74399863178508,107.06423062768043,107.59955178081884,107.92235043616131,108.46196218834211,109.4381198480372,109.98531044727739,110.86519293085561,113.30422717533443,116.4767455362438,119.38866417464989,122.13460345066683,125.06583393348285,129.56820395508822,135.01006852120193,136.76519941197756,137.44902540903746,137.44902540903746,137.03667833281034,137.5848250461416,137.85999469623388,137.72213470153764,137.85985683623917,137.85985683623917,137.5841371225667,137.44655298544413,137.44655298544413,137.58399953842957,137.1712475398143,137.4455900348939,138.13281798506839,138.27095080305344,138.27095080305344,138.40922175385649,139.10126786262578,139.51857166621366,139.51857166621366,139.7976088095461,140.21700163597473,140.35721863761069,139.93614698169785,140.07608312867953,139.93600704555084,140.49575107373303,140.91723832695422,141.9036589952429,142.1874663132334,142.7562161784863,142.32794752995085,142.47027547748078,142.75521602843574,142.18419516432198,142.18419516432198,142.04201096915764,141.75792694721932,141.19089523943043,141.049704344191,141.3318037528794,141.89713096789094,142.7485137536983,143.46225632246677,143.89264309143417,144.18042837761703,143.60370666410657,144.03451778409888,144.03451778409888,144.4666213374512,145.044487822801,145.9147547497378,146.93615803298596,147.81777498118387,149.14813495601453,150.0430237657506,150.49315283704786,150.34265968421082,149.59094638578975,148.693400707475,147.6525469025227,146.61897907420501,146.7655980532792,147.05912924938576,146.91207012013638,146.1775097695357,145.88515474999664,145.00984382149667,144.42980444621068,144.14094483731824,143.7085220028063,142.84627087078945,141.84634697469392,142.271886015618,143.55233298975858,144.70075165367666,145.5689561635987,145.8600940759259,146.29767435815367,146.00507900943737,145.4210586933996,145.1302165760128,145.1302165760128,145.71073744231686,145.1278944925476,145.27302238704013,145.85411447658828,145.41655213315852,145.56196868529167,144.9797208105505,144.54478164811886,144.2556920848226,143.39015793231368,141.66947603712592,140.9611286569403,141.38401204291114,141.66678006699695,142.09178040719792,141.66550506597633,142.09050158117427,142.65886358749896,1
石家庄,100,100.2,101.1018,101.3040036,101.50661160720001,101.70962483041441,101.91304408007525,101.91304408007525,102.01495712415532,101.810927209907,101.60730535548718,101.5056980501317,101.20118095598131,101.20118095598131,101.20118095598131,101.09997977502533,101.09997977502533,101.30217973457539,102.01129499271741,102.21531758270285,102.41974821786826,102.41974821786826,102.82942721073974,102.52093892910753,103.23858550161128,104.47744852763063,105.73117790996221,106.47129615533194,107.0036526361086,108.394700120378,108.93667362097989,109.80816700994772,110.79644051303725,112.01520135868066,112.57527736547407,112.91300319757049,113.5904812167559,114.04484314162293,114.50102251418943,114.50102251418943,113.69951535659011,113.69951535659011,112.78991923373741,111.43644020293256,110.21063936070031,109.43916488517542,109.22028655540505,109.11106626884967,109.00195520258083,108.5659473817705,109.00021117129758,109.32721180481147,109.43653901661628,109.6554120946495,110.0940337430281,110.64450391174324,110.97643742347847,110.75448454863152,110.97599351772878,111.0869695112465,111.30914345026899,111.9769983109706,112.53688330252545,113.54971525224819,114.68521240477068,115.94674974122316,119.07731198423619,123.48317252765293,128.91643211886966,131.2369278970093,132.02434946439135,132.28839816332015,132.42068656148348,132.68552793460645,133.87969768601792,134.01357738370393,134.01357738370393,134.68364527062246,135.08769620643432,135.22278390264074,135.62845225434867,135.89970915885738,136.1715085771751,136.1715085771751,136.30768008575228,136.44398776583802,137.39909568019888,137.81129296723947,139.46502848284635,139.8834235682949,142.68109203966077,143.96522186801772,145.5488393085659,150.3519510057486,152.4568783198291,156.2683002778248,157.20591007949176,158.93517509036616,161.0013323665409,161.8063390283736,163.74801509671408,165.3854952476812,165.3854952476812,167.70089218114873,169.21020021077908,170.05625121183297,170.05625121183297,171.2466449703158,171.2466449703158,171.2466449703158,171.58913826025645,172.61867308981797,172.9639104359976,173.1368743464336,173.65628496947286,173.8299412544423,174.87292090196894,175.2226667437729,175.923557410748,175.74763385333725,175.74763385333725,175.39613858563058,176.44851541714436,177.33075799423008,178.04008102620702,178.04008102620702,178.39616118825944,177.86097270469466,178.57241659551346,176.60812001296281,174.48882257280727,172.918423169652,172.2267494769734,172.2267494769734,172.74342972540433,173.08891658485516,172.56964983510062,172.22451053543043,171.70783700382412,170.84929781880498,170.33674992534856,169.1443926758711,168.80610389051938,167.79326726717628,167.96106053444345,168.29698265551232,169.47506153410094,170.66138696483966,171.51469389966388,171.34317920576424,171.00049284735272,169.80348939742126,168.95447195043417,169.46133536628545,168.9529513601866,169.45981021426715,169.6292700244814,169.79889929450587,169.6291003952114,168.78095489323533,167.5994882089827,166.7614907679378,166.09444480486604,165.76225591525633,165.26496914751056,164.43864430177302,164.27420565747124,163.61710883484136,163.45349172600652,162.9631312508285,162.80016811957768,162.47456778333853,0
太原,100,99.6,99.8988,100.09859759999999,100.49899199039999,100.80048896637118,101.00208994430392,101.00208994430392,101.10309203424822,101.00198894221397,101.00198894221397,101.00198894221397,101.00198894221397,101.00198894221397,101.00198894221397,101.00198894221397,100.90098695327177,101.00188794022505,101.10288982816526,101.30509560782158,101.30509560782158,101.30509560782158,101.60901089464505,102.21866496001292,102.52532095489296,103.65309948539678,104.48232428127994,105.84059449693657,108.06324698137223,109.3600059451487,110.34424599865504,111.33734421264295,112.67339234319466,113.9127996589698,114.2545380579467,114.59730167212054,115.39948278382539,115.86108071496069,116.20866395710556,116.32487262106265,116.4411974936837,115.97543270370896,114.11982578044963,112.86450769686469,111.62299811219918,111.06488312163819,110.62062358915163,110.06752047120588,109.73731790979227,109.4081059560629,109.62692216797502,109.736549090143,109.95602218832329,110.0659782105116,110.39617614514313,110.50657232128826,110.94859861057343,111.17049580779458,111.50400729521796,111.61551130251317,111.61551130251317,111.72712681381569,112.06230819425713,111.95024588606287,111.95024588606287,112.62194736137924,112.50932541401788,112.84685339025992,113.41108765721123,113.75132092018286,113.97882356202322,114.3207600327093,114.89236383287285,115.35193328820435,115.92869295464537,117.43576596305576,118.49268785672326,119.91460011100395,120.39425851144797,120.63504702847086,121.23822226361322,122.08688981945852,122.57523737873636,123.31068880300877,123.92724224702383,123.92724224702383,124.67080570050597,126.41619698031305,127.30111035917524,128.0649170213303,129.60169602558625,132.0641282500724,133.38476953257313,134.051693380236,135.79436539417907,137.0165146827267,138.38667982955397,139.4937732681904,140.19124213453136,141.03238958733854,141.59651914568792,142.44609826056205,142.5885443588226,143.871841258052,144.44732862308422,144.44732862308422,144.5917759517073,143.43504174409364,142.57443149362908,142.57443149362908,142.7170059251227,143.14515694289804,143.86088272761253,144.72404802397818,144.57932397595422,144.2901653280023,143.7130046666903,143.28186565269024,142.7087381900795,142.42332071369933,141.8536274308445,141.71177380341368,141.57006202961028,141.8532021536695,142.27876176013052,141.99420423661024,141.99420423661024,141.71021582813702,140.71824431734007,140.29608958438806,139.59460913646612,138.3382576542379,138.19991939658368,137.64711971899735,137.37182547955933,136.547594526682,136.13795174310195,136.27408969484503,135.72899333606566,135.05034836938532,134.240046279169,133.7030860940523,132.76716449139394,131.97056150444558,132.23450262745448,132.89567514059175,133.02857081573234,133.4276565281795,134.36165012387676,134.092926823629,134.22701975045263,134.49547378995354,133.95749189479372,133.28770443531977,132.8878413220138,133.41939268730187,132.75229572386536,132.6195434281415,133.01740205842592,133.28343686254277,133.4167202994053,133.0164701385071,133.0164701385071,132.75043719823006,133.14868850982475,133.41498588684442,133.54840087273126,133.54840087273126,133.94904607534946,134.0829951214248,134.35116111166766,134.75421459500268,1
呼和浩特,100,100.7,101.00209999999998,101.81011679999997,102.21735726719999,102.42179198173439,102.7290573576796,102.83178641503726,102.83178641503726,102.72895462862223,102.62622567399362,102.42097322264563,102.42097322264563,102.42097322264563,102.31855224942299,102.21623369717358,102.11401746347642,101.90978942854946,101.90978942854946,101.50215027083526,101.0961416697519,100.99504552808216,101.50002075572256,101.60152077647828,102.71913750501953,104.15720543008982,104.36551984095,104.26115432110906,105.72081048160459,106.77801858642064,108.05935480945769,108.81577029312389,109.46866491488262,110.78228889386122,111.6685472050121,112.33855848824216,112.78791272219513,113.3518522858061,113.3518522858061,113.3518522858061,113.3518522858061,113.57855599037772,112.44277043047394,110.53124333315589,109.20486841315802,108.2220245974396,107.13980435146522,106.17554611230202,105.7508439278528,104.79908633250211,104.58948815983712,104.06654071903793,103.75434109688082,103.75434109688082,103.65058675578395,103.65058675578395,103.65058675578395,102.92503264849346,103.02795768114194,103.13098563882308,103.02785465318426,103.23391036249065,103.54361209357812,103.75069931776528,103.85445001708304,104.06215891711722,103.9580967582001,104.16601295171651,103.95768092581308,104.26955396859051,104.16528441462192,104.26944969903654,104.06091079963846,104.37309353203739,104.58183971910147,105.10474891769698,105.52516791336777,105.84174341710786,106.79431910786185,107.86226229894048,108.18584908583729,109.15952172760983,110.36027646661353,111.24315867834643,111.35440183702478,111.91117384620992,112.47072971544098,113.5954370125954,115.41296400479692,116.68250660884968,119.48288676746208,122.9478904837185,126.3904314172626,128.4126783199388,132.13664599121705,134.64724226505018,136.66695089902595,137.76028650621814,138.17356736573677,138.86443520256546,139.97535068418597,142.4949069965013,143.6348662524733,146.7948333100277,148.70316614305807,152.27204213049146,154.55612276244884,155.94712786731088,156.72686350664745,156.72686350664745,156.88359037015408,157.66800832200485,159.2446884052249,159.40393309363014,160.3603566921919,161.16215847565286,161.80680710955548,162.77764795221282,163.42875854402166,163.7556160611097,163.91937167717077,163.59153293381644,163.100758335015,163.100758335015,163.9162621266901,164.24409465094348,164.07985055629254,164.40801025740515,163.91478622663294,163.09521229549978,162.27973623402227,162.27973623402227,162.11745649778825,161.7932215847927,161.6314283632079,160.82327122139185,160.98409449261325,160.34015811464278,160.8211785889867,159.21296680309683,159.37217976989993,159.37217976989993,159.37217976989993,157.14096925312134,156.66954634536197,157.60956362343413,158.39761144155128,158.87280427587592,159.03167708015178,159.34974043431208,159.1903906938778,159.03120030318394,158.5541067022744,158.23699848886986,157.60405049491436,157.1312383434296,156.0313196750256,155.56322571600052,154.9409728131365,154.16626794907083,153.3954366093255,152.47506398966954,152.3225889256799,151.71329856997716,150.80301877855732,149.59659462832886,148.54941846593056,147.36102311820312,146.4768569794939,145.59799583761693,144.87000585842884,144.58026584671197,0
沈阳,100,100.0,100.5,101.2035,101.7095175,102.11635557000001,102.42270463671001,102.72997275062012,102.83270272337073,102.83270272337073,102.21570650703052,102.01127509401645,101.90926381892244,101.80735455510352,101.60373984599332,101.60373984599332,101.40053236630132,101.50193289866762,101.60343483156629,101.50183139673473,101.60333322813145,101.29852322844705,101.70371732136086,101.90712475600358,103.43573162734363,104.98726760175377,106.14212754537306,108.37111222382589,110.32179224385476,111.4250101662933,112.65068527812252,113.5518907603475,114.80096155871132,115.14536444338745,115.49080053671761,115.72178213779105,116.06894748420441,116.53322327414124,116.9993561672378,117.11635552340503,116.6478901013114,115.5980590903996,113.6328920858628,111.70113292040314,110.36071932535829,108.92602997412864,107.61891761443908,106.65034735590912,106.22374596648548,105.69262723665307,105.48124198217977,105.48124198217977,105.2702794982154,105.79663089570647,106.00822415749788,106.32624882997037,106.11359633231042,105.68914194698118,105.68914194698118,105.58345280503421,105.68903625783923,105.37196914906572,105.58271308736384,106.53295750515012,107.06562229267587,107.27975353726123,107.38703329079848,107.49442032408928,107.70940916473747,108.14024680139643,108.24838704819781,108.89787737048698,109.00677524785746,109.6608158993446,110.97674569013674,112.97432711255921,115.12083932769784,116.96277275694099,117.89847493899651,118.4879673136915,119.31738308488735,120.03328738339667,120.99355368246384,121.47752789719371,122.57082564826845,122.93853812521326,123.55323081583933,124.54165666236604,126.65886482562627,128.43208893318504,130.23013817824963,131.66266969821038,133.37428440428712,135.37489867035143,136.3225229610439,137.0041355758491,137.5521521181525,138.23991287874324,139.34583218177318,140.32125300704558,141.58414428410902,142.99998572695011,143.8579856413118,145.0088495264423,146.45893802170673,148.2164452779672,149.10574394963498,149.85127266938315,150.3008264873913,151.05233061982827,151.6565399423076,152.86979226184604,154.3984901844645,155.78807659612468,157.03438120889368,158.7617594021915,158.7617594021915,158.60299764278932,158.44439464514653,157.81061706656592,159.07310200309846,159.07310200309846,159.55032130910774,160.5076232369624,161.95219184609508,163.08585718901776,163.90128647496283,164.39299033438772,164.22859734405336,163.7359115520212,163.0809679058131,162.26556306628405,161.29196968788636,160.32421786975905,159.68292099828,159.36355515628344,159.20419160112718,159.36339579272828,158.72594220955736,157.4561346718809,156.98376626786526,156.04186367025807,154.94957062456626,154.01987320081886,153.40379370801557,153.25038991430756,154.0166418638791,154.32467514760685,154.78764917304966,154.32328622553052,153.39734650817735,153.55074385468552,153.8578453423949,153.70398749705254,152.4743555970761,152.16940688588195,151.25639044456668,150.1975957114547,149.74700292432036,149.4475089184717,148.84971888279782,147.36122169396984,147.0664992505819,146.03703375582782,145.4528856208045,145.5983385064253,145.4527401679189,145.74364564825476,145.45215835695825,145.74306267367217,145.5973196109985,145.0149303325545,0
大连,100,100.4,101.0024,101.60841439999999,102.01484805759999,102.21887775371519,102.3210966314689,102.11645443820596,102.11645443820596,102.11645443820596,102.11645443820596,102.01433798376776,101.912323645784,101.912323645784,101.70849899849243,101.60679049949394,101.70839728999343,102.1152308791534,102.31946134091172,102.52410026359354,102.62662436385712,102.83187761258483,103.03754136781001,103.24361645054563,103.8630781492489,105.00557200889062,106.05562772897953,107.54040651718526,108.93843180190866,110.13675455172965,110.90771183359176,111.35134268092614,112.01945073701168,112.57954799069674,113.02986618265953,113.82107524593816,114.16253847167599,114.50502608709101,114.96304619143939,115.07800923763081,115.07800923763081,115.07800923763081,113.58199511754161,111.76468319566095,110.64703636370433,109.20862489097617,107.67970414250249,106.60290710107748,105.96328965847103,105.53943649983714,105.22281819033762,105.32804100852795,105.32804100852795,105.74935317256205,105.96085187890718,105.96085187890718,105.64296932327046,104.90346853800756,104.79856506946955,104.69376650440009,104.69376650440009,104.37968520488688,104.58844457529665,105.42515213189901,105.9522778925585,106.27013472623618,105.63251391787877,105.94941145963239,106.05536087109202,106.69169303631857,107.22515150150016,107.33237665300166,107.33237665300166,107.86903853626667,108.51625276748426,109.70993154792659,110.80703086340586,111.36106601772288,112.36331561188238,112.92513218994179,113.60268298308144,114.39790176396302,115.54188078160264,116.46621582785546,118.32967528110116,119.51297203391218,120.34956283814955,121.67340802936918,123.74185596586847,125.96920937325409,127.22890146698663,128.5011904816565,129.27219762454644,130.17710300791828,131.99958245002915,133.18757869207943,133.05439111338737,135.44937015342833,136.80386385496263,137.76149090194735,139.69015177457462,141.36643359586952,142.7800979318282,143.63677851941918,143.20586818386093,143.63548578841252,143.92275675998934,144.35452503026931,144.49887955529957,145.07687507352077,145.3670288236678,146.09386396778612,147.2626148795284,148.58797841344415,149.33091830551137,149.7789110604279,150.52780561573005,150.97938903257725,150.97938903257725,151.2813478106424,151.432629158453,151.73549441676994,152.9493783721041,154.02002402070883,155.86826430895735,157.42694695204693,158.3715086337592,159.32173768556174,159.4810594232473,159.1620973044008,158.84377310979198,158.2083980173528,157.8919812213181,157.26041329643283,156.1595904033578,156.00343081295446,155.69142395132855,155.22434967947456,155.0691253297951,154.75898707913552,153.98519214373985,152.13736983801496,151.37668298882488,150.77117625686958,150.62040508061273,150.16854386537088,149.56786968990937,148.96959821114973,148.52268941651627,148.8197347953493,147.77799665178185,148.22133064173718,147.33200265788676,146.8900066499131,145.56799659006387,144.6945886105235,144.83928319913403,144.11508678313837,143.53862643600579,142.67739467738977,141.96400770400282,140.4024036192588,139.7003916011625,139.28129042635902,138.3063213933745,137.47648346501427,136.37667159729415,136.24029492569684,136.51277551554824,136.9223138420949,136.2377022728844,136.91889078424884,1
长春,100,99.6,100.29719999999999,100.798686,101.20188074400001,101.50548638623201,101.8100028453907,102.11543285392686,102.11543285392686,102.21754828678078,101.91089564192045,101.60516295499468,101.4019526290847,101.09774677119745,100.79445353088386,100.79445353088386,100.79445353088386,100.59286462382208,100.69345748844589,100.99553786091123,100.99553786091123,101.29852447449395,100.99462890107047,101.60059667447689,101.39739548112793,102.51276683142034,103.33286896607169,104.36619765573239,105.51422582994545,106.46385386241496,107.20910083945188,108.2811918478464,109.03916019078133,109.47531683154446,110.13216873253371,110.57269740746386,111.01498819709371,111.348033161685,111.90477332749342,112.12858287414842,112.12858287414842,111.45581137690353,110.6756206972652,109.79021573168707,108.36294292717514,107.6044023266849,106.95877591272479,106.42398203316117,106.21113406909484,105.89250066688756,105.68071566555378,105.152312087226,104.73170283887708,104.62697113603821,104.83622507831029,105.15073375354523,105.04558301979168,104.8354918537521,104.62582087004459,104.52119504917455,104.20763146402703,104.52025435841911,105.14737588456961,105.35767063633875,105.77910131888412,105.99065952152188,106.09665018104339,106.41494013158652,107.05342977237603,107.90985721055503,108.34149663939726,108.66652112931546,108.8838541715741,109.3193895882604,110.19394470496648,111.29588415201616,112.52013887768834,113.53282012758754,114.44108268860823,114.89884701936268,115.81803779551757,116.39712798449517,117.21190788038665,118.61845077495128,119.44877993037595,119.44877993037595,120.6432677296797,121.72905713924683,123.31153488205705,125.28451944016996,126.4120801151315,127.42337675605255,127.67822350956465,128.82732752115072,131.2750467440526,132.71907225823716,133.78082483630305,134.7172906101572,135.12144248198766,135.93217113687956,136.61183199256396,138.3877858084673,138.66456138008422,139.912542432505,141.31166785683007,143.14871953896886,144.58020673435854,145.7368483882334,145.7368483882334,145.59111153984517,146.17347598600455,146.90434336593455,147.49196073939828,148.52440446457408,148.9699776779678,149.86379754403558,150.31338893666768,150.163075547731,149.71258632108783,149.11373597580348,149.7101909197067,149.41077053786728,149.26135976732942,149.7091438466314,150.1582712781713,150.45858782072764,150.60904640854835,151.06087354777398,151.6651170419651,151.81678215900706,151.36133181253004,150.90724781709244,151.20906231272664,150.75543512578847,150.75543512578847,150.75543512578847,150.4539242555369,149.4007467857481,148.95254454539088,149.25044963448167,148.20569648704029,147.168256611631,145.99091055873794,144.38501054259183,143.66308548987888,143.23209623340924,143.66179252210947,144.2364396921979,143.9479668128135,144.66770664687755,143.6550327003494,142.50579243874662,141.93576926899163,142.2196408075296,141.50854260349195,141.65005114609542,141.9333512483876,141.22368449214565,140.51756606968493,140.09601337147586,139.8158213447329,138.97692641666453,138.83794949024787,137.8660838438161,137.03888734075323,136.76480956607173,137.03833918520388,136.35314748927786,136.08044119429928,135.40003898832776,134.99383887136278,134.72385119362005,0
哈尔滨,100,99.4,99.9964,100.09639639999999,100.09639639999999,100.39668558919999,100.4970822747892,100.4970822747892,100.59757935706396,100.59757935706396,100.29578661899276,99.99489925913578,99.99489925913578,99.89490435987665,99.99479926423652,100.194788862765,100.09459407390223,100.09459407390223,100.29478326205005,100.29478326205005,100.39507804531209,99.49152234290428,100.0884714769617,100.48882536286956,101.694691267224,102.71163817989624,103.7387545616952,104.67240335275046,105.50978257957246,106.8814097531069,107.30893539211932,108.16740687525628,108.8164113165078,109.68694260703985,110.67412509050322,111.33816984104624,111.2268316712052,111.2268316712052,111.44928533454762,111.44928533454762,111.44928533454762,111.56073461988217,110.66824874292311,109.6722345042368,108.57551215919442,107.16403050112488,106.73537437912039,106.30843288160389,105.56427385143266,105.0364524821755,104.72134312472897,104.93078581097843,104.93078581097843,105.03571659678941,105.35082374657978,105.03477127534005,105.24484081789073,105.5605753403444,105.45501476500405,105.66592479453406,105.56025886973954,105.56025886973954,106.19362042295798,105.98123318211206,106.29917688165841,106.83067276606671,106.61701142053458,106.83024544337566,106.83024544337566,107.25756642514916,107.04305129229886,107.89939570263725,107.79149630693462,108.65382827739009,109.41440507533181,109.96147710070846,112.16070664272263,113.95527794900617,114.6390096167002,114.98292664555031,115.90279005871471,117.87313748971286,118.34463003967171,119.52807634006844,119.6476044164085,120.48513764732336,121.56950388614926,123.1499074366692,124.62770632590922,126.37249421447196,129.15268908719034,130.31506328897504,132.00915911173172,134.64934229396636,135.86118637461206,136.54049230648513,137.7693567372435,138.59597287766695,139.98193260644362,141.24176999990163,142.23046238990094,143.79499747618985,144.37017746609462,145.52513888582337,146.83486513579578,148.89055324769694,149.78389656718312,150.53281605001902,150.9844144981691,150.9844144981691,151.4373677416636,152.95174141908024,152.95174141908024,153.1046931604993,153.1046931604993,153.4109025468203,153.10408074172665,153.25718482246836,152.79741326800095,151.88062878839295,151.121225644451,151.7257105470288,152.18088767866988,152.4852494540272,153.09519045184334,152.9420952613915,152.9420952613915,152.48326897560733,151.7208526307293,151.26569007283712,150.20683024232724,149.00517560038864,147.21711349318397,145.89215947174532,144.8709143554431,143.85681795495498,143.28139068313513,142.42170233903633,142.13685893435826,141.42617463968648,140.29476524256899,139.45299665111358,138.19791968125355,137.64512800252854,137.0945474905184,137.2316420380089,137.78056860616095,138.74503258640408,139.16126768416328,139.57875148721575,139.02043648126687,138.18631386237928,137.2190096653426,136.94457164601192,136.39679335942787,135.44201580591186,135.17113177430002,134.36010498365422,133.8226645637196,133.28737390546473,132.48764966203194,131.29526081507365,130.37619398936812,129.85468921341064,128.68599701048993,127.913881028427,127.40222550431328,126.76521437679172,126.63844916241493,127.01836450990217,126.76432778088235,126.38403479753971,0
